%time soc i_tot i_mcu i_rf i_pv v_pv real_i_pv i_batt v_batt i_air_quality_sensor i_methane_sensor i_temperature_sensor i_mic_click_sensor
237 0.999715228507 0.011 0.002 0.001 0 0 0 0.0259521185399 4.56801037849 0.002 0.002 0.002 0.002
238 0.999715226254 0.011 0.002 0.001 0 0 0 0.0259521186292 4.56801036277 0.002 0.002 0.002 0.002
239 0.999715224001 0.011 0.002 0.001 0 0 0 0.0259521187186 4.56801034704 0.002 0.002 0.002 0.002
240 0.999715221748 66.653 0.002 0.001 0 0 0 0.0259521188079 4.56801033132 48.2 18 0.3 0.15
241 0.999715219495 66.653 0.002 0.001 0 0 0 52.7724889926 4.56994511405 48.2 18 0.3 0.15
242 0.999712927896 66.653 0.002 0.001 0 0 0 52.7501466454 4.56991222901 48.2 18 0.3 0.15
243 0.999708347921 66.653 0.002 0.001 0 0 0 52.7505262349 4.56988010107 48.2 18 0.3 0.15
244 0.999703768899 66.653 0.002 0.001 0 0 0 52.7508970905 4.56984797409 48.2 18 0.3 0.15
245 0.999699189844 66.653 0.002 0.001 0 0 0 52.7512679402 4.56981584836 48.2 18 0.3 0.15
246 0.999694610757 66.355 0.002 0.001 0 0 0 52.7516387808 4.56978372387 48.2 18 0.002 0.15
247 0.999690031638 66.355 0.002 0.001 0 0 0 52.5183673648 4.56974303482 48.2 18 0.002 0.15
248 0.999685462627 66.355 0.002 0.001 0 0 0 52.5188349891 4.5697110591 48.2 18 0.002 0.15
249 0.99968090372 66.355 0.002 0.001 0 0 0 52.5192024801 4.56967908128 48.2 18 0.002 0.15
250 0.999676344778 66.355 0.002 0.001 0 0 0 52.5195700003 4.5696471047 48.2 18 0.002 0.15
251 0.999671785803 66.355 0.002 0.001 0 0 0 52.5199375114 4.56961512935 48.2 18 0.002 0.15
252 0.999667226797 66.207 0.002 0.001 0 0 0 52.5203050136 4.56958315524 48.2 18 0.002 0.002
253 0.999662667759 66.207 0.002 0.001 0 0 0 52.4046230235 4.56954693014 48.2 18 0.002 0.002
254 0.999658113725 66.207 0.002 0.001 0 0 0 52.4050384613 4.56951503112 48.2 18 0.002 0.002
255 0.999653564695 66.207 0.002 0.001 0 0 0 52.4054042921 4.56948313168 48.2 18 0.002 0.002
256 0.999649015631 66.207 0.002 0.001 0 0 0 52.4057701328 4.56945123347 48.2 18 0.002 0.002
257 0.999644466534 66.207 0.002 0.001 0 0 0 52.4061359646 4.56941933648 48.2 18 0.002 0.002
258 0.999639917407 66.207 0.002 0.001 0 0 0 52.4065017873 4.56938744073 48.2 18 0.002 0.002
259 0.999635368247 66.207 0.002 0.001 0 0 0 52.4068676011 4.5693555462 48.2 18 0.002 0.002
260 0.999630819056 66.207 0.002 0.001 0 0 0 52.4072334059 4.56932365291 48.2 18 0.002 0.002
261 0.999626269832 66.207 0.002 0.001 0 0 0 52.4075992017 4.56929176084 48.2 18 0.002 0.002
262 0.999621720578 66.207 0.002 0.001 0 0 0 52.4079649886 4.56925986999 48.2 18 0.002 0.002
263 0.999617171291 66.207 0.002 0.001 0 0 0 52.4083307665 4.56922798038 48.2 18 0.002 0.002
264 0.999612621972 66.207 0.002 0.001 0 0 0 52.4086965354 4.56919609199 48.2 18 0.002 0.002
265 0.999608072622 66.207 0.002 0.001 0 0 0 52.4090622953 4.56916420483 48.2 18 0.002 0.002
266 0.99960352324 66.207 0.002 0.001 0 0 0 52.4094280462 4.5691323189 48.2 18 0.002 0.002
267 0.999598973827 66.207 0.002 0.001 0 0 0 52.4097937882 4.5691004342 48.2 18 0.002 0.002
268 0.999594424381 66.207 0.002 0.001 0 0 0 52.4101595212 4.56906855072 48.2 18 0.002 0.002
269 0.999589874904 66.207 0.002 0.001 0 0 0 52.4105252452 4.56903666847 48.2 18 0.002 0.002
270 0.999585325395 0.011 0.002 0.001 0 0 0 52.4108909603 4.56900478745 0.002 0.002 0.002 0.002
271 0.999580775855 13.009 13 0.001 0 0 0 0.025946470349 4.56705666358 0.002 0.002 0.002 0.002
272 0.99957849995 13.009 13 0.001 0 0 0 10.3058942774 4.56743266855 0.002 0.002 0.002 0.002
273 0.99957805152 13.009 13 0.001 0 0 0 10.3050458648 4.56742639814 0.002 0.002 0.002 0.002
274 0.999577156948 13.009 13 0.001 0 0 0 10.3050600121 4.56742015638 0.002 0.002 0.002 0.002
275 0.999576262412 13.009 13 0.001 0 0 0 10.3050740948 4.56741391467 0.002 0.002 0.002 0.002
276 0.999575367875 13.009 13 0.001 0 0 0 10.3050881775 4.567407673 0.002 0.002 0.002 0.002
277 0.999574473337 0.011 0.002 0.001 0 0 0 10.3051022601 4.56740143138 0.002 0.002 0.002 0.002
278 0.999573578797 0.11 0.002 0.1 0 0 0 0.0259555786859 4.56701923593 0.002 0.002 0.002 0.002
279 0.9995731304 0.11 0.002 0.1 0 0 0 0.104517861976 4.56702209355 0.002 0.002 0.002 0.002
280 0.999573124737 0.11 0.002 0.1 0 0 0 0.104517796578 4.56702203031 0.002 0.002 0.002 0.002
281 0.999573115665 0.11 0.002 0.1 0 0 0 0.104517798025 4.56702196707 0.002 0.002 0.002 0.002
282 0.999573106592 0.11 0.002 0.1 0 0 0 0.104517799473 4.56702190383 0.002 0.002 0.002 0.002
283 0.999573097519 0.11 0.002 0.1 0 0 0 0.10451780092 4.56702184059 0.002 0.002 0.002 0.002
284 0.999573088447 0.11 0.002 0.1 0 0 0 0.104517802367 4.56702177736 0.002 0.002 0.002 0.002
285 0.999573079374 0.11 0.002 0.1 0 0 0 0.104517803815 4.56702171412 0.002 0.002 0.002 0.002
286 0.999573070301 0.11 0.002 0.1 0 0 0 0.104517805262 4.56702165088 0.002 0.002 0.002 0.002
287 0.999573061228 0.11 0.002 0.1 0 0 0 0.104517806709 4.56702158764 0.002 0.002 0.002 0.002
288 0.999573052156 0.11 0.002 0.1 0 0 0 0.104517808156 4.5670215244 0.002 0.002 0.002 0.002
289 0.999573043083 0.11 0.002 0.1 0 0 0 0.104517809604 4.56702146116 0.002 0.002 0.002 0.002
290 0.99957303401 0.11 0.002 0.1 0 0 0 0.104517811051 4.56702139792 0.002 0.002 0.002 0.002
291 0.999573024937 0.11 0.002 0.1 0 0 0 0.104517812498 4.56702133468 0.002 0.002 0.002 0.002
292 0.999573015865 0.11 0.002 0.1 0 0 0 0.104517813945 4.56702127144 0.002 0.002 0.002 0.002
293 0.999573006792 0.11 0.002 0.1 0 0 0 0.104517815393 4.5670212082 0.002 0.002 0.002 0.002
294 0.999572997719 0.11 0.002 0.1 0 0 0 0.10451781684 4.56702114496 0.002 0.002 0.002 0.002
295 0.999572988647 0.11 0.002 0.1 0 0 0 0.104517818287 4.56702108172 0.002 0.002 0.002 0.002
296 0.999572979574 0.11 0.002 0.1 0 0 0 0.104517819734 4.56702101848 0.002 0.002 0.002 0.002
297 0.999572970501 0.11 0.002 0.1 0 0 0 0.104517821182 4.56702095524 0.002 0.002 0.002 0.002
298 0.999572961428 0.11 0.002 0.1 0 0 0 0.104517822629 4.567020892 0.002 0.002 0.002 0.002
299 0.999572952356 0.11 0.002 0.1 0 0 0 0.104517824076 4.56702082877 0.002 0.002 0.002 0.002
300 0.999572943283 0.11 0.002 0.1 0 0 0 0.104517825523 4.56702076553 0.002 0.002 0.002 0.002
301 0.99957293421 0.11 0.002 0.1 0 0 0 0.104517826971 4.56702070229 0.002 0.002 0.002 0.002
302 0.999572925137 0.011 0.002 0.001 0 0 0 0.104517828418 4.56702063905 0.002 0.002 0.002 0.002
303 0.999572916065 0.011 0.002 0.001 0 0 0 0.0259577428288 4.56701770256 0.002 0.002 0.002 0.002
304 0.999572910402 0.011 0.002 0.001 0 0 0 0.025957759519 4.56701768686 0.002 0.002 0.002 0.002
305 0.999572908148 0.011 0.002 0.001 0 0 0 0.0259577596083 4.56701767115 0.002 0.002 0.002 0.002
306 0.999572905895 0.011 0.002 0.001 0 0 0 0.0259577596975 4.56701765545 0.002 0.002 0.002 0.002
307 0.999572903642 0.011 0.002 0.001 0 0 0 0.0259577597868 4.56701763974 0.002 0.002 0.002 0.002
308 0.999572901389 0.011 0.002 0.001 0 0 0 0.0259577598761 4.56701762403 0.002 0.002 0.002 0.002
309 0.999572899135 0.011 0.002 0.001 0 0 0 0.0259577599653 4.56701760833 0.002 0.002 0.002 0.002
310 0.999572896882 0.011 0.002 0.001 0 0 0 0.0259577600546 4.56701759262 0.002 0.002 0.002 0.002
311 0.999572894629 0.011 0.002 0.001 0 0 0 0.0259577601439 4.56701757692 0.002 0.002 0.002 0.002
312 0.999572892376 0.011 0.002 0.001 0 0 0 0.0259577602331 4.56701756121 0.002 0.002 0.002 0.002
313 0.999572890122 0.011 0.002 0.001 0 0 0 0.0259577603224 4.5670175455 0.002 0.002 0.002 0.002
314 0.999572887869 0.011 0.002 0.001 0 0 0 0.0259577604117 4.5670175298 0.002 0.002 0.002 0.002
315 0.999572885616 0.011 0.002 0.001 0 0 0 0.0259577605009 4.56701751409 0.002 0.002 0.002 0.002
316 0.999572883362 0.011 0.002 0.001 0 0 0 0.0259577605902 4.56701749839 0.002 0.002 0.002 0.002
317 0.999572881109 0.011 0.002 0.001 0 0 0 0.0259577606795 4.56701748268 0.002 0.002 0.002 0.002
318 0.999572878856 0.011 0.002 0.001 0 0 0 0.0259577607687 4.56701746698 0.002 0.002 0.002 0.002
319 0.999572876603 0.011 0.002 0.001 0 0 0 0.025957760858 4.56701745127 0.002 0.002 0.002 0.002
320 0.999572874349 0.011 0.002 0.001 0 0 0 0.0259577609473 4.56701743556 0.002 0.002 0.002 0.002
321 0.999572872096 0.011 0.002 0.001 0 0 0 0.0259577610366 4.56701741986 0.002 0.002 0.002 0.002
322 0.999572869843 0.011 0.002 0.001 0 0 0 0.0259577611258 4.56701740415 0.002 0.002 0.002 0.002
323 0.999572867589 0.011 0.002 0.001 0 0 0 0.0259577612151 4.56701738845 0.002 0.002 0.002 0.002
324 0.999572865336 0.011 0.002 0.001 0 0 0 0.0259577613044 4.56701737274 0.002 0.002 0.002 0.002
325 0.999572863083 0.011 0.002 0.001 0 0 0 0.0259577613936 4.56701735703 0.002 0.002 0.002 0.002
326 0.99957286083 0.011 0.002 0.001 0 0 0 0.0259577614829 4.56701734133 0.002 0.002 0.002 0.002
327 0.999572858576 0.011 0.002 0.001 0 0 0 0.0259577615722 4.56701732562 0.002 0.002 0.002 0.002
328 0.999572856323 0.011 0.002 0.001 0 0 0 0.0259577616614 4.56701730992 0.002 0.002 0.002 0.002
329 0.99957285407 0.011 0.002 0.001 0 0 0 0.0259577617507 4.56701729421 0.002 0.002 0.002 0.002
330 0.999572851817 0.011 0.002 0.001 0 0 0 0.02595776184 4.56701727851 0.002 0.002 0.002 0.002
331 0.999572849563 0.011 0.002 0.001 0 0 0 0.0259577619292 4.5670172628 0.002 0.002 0.002 0.002
332 0.99957284731 0.011 0.002 0.001 0 0 0 0.0259577620185 4.56701724709 0.002 0.002 0.002 0.002
333 0.999572845057 0.011 0.002 0.001 0 0 0 0.0259577621078 4.56701723139 0.002 0.002 0.002 0.002
334 0.999572842803 0.011 0.002 0.001 0 0 0 0.025957762197 4.56701721568 0.002 0.002 0.002 0.002
335 0.99957284055 0.011 0.002 0.001 0 0 0 0.0259577622863 4.56701719998 0.002 0.002 0.002 0.002
336 0.999572838297 0.011 0.002 0.001 0 0 0 0.0259577623756 4.56701718427 0.002 0.002 0.002 0.002
337 0.999572836044 0.011 0.002 0.001 0 0 0 0.0259577624648 4.56701716857 0.002 0.002 0.002 0.002
338 0.99957283379 0.011 0.002 0.001 0 0 0 0.0259577625541 4.56701715286 0.002 0.002 0.002 0.002
339 0.999572831537 0.011 0.002 0.001 0 0 0 0.0259577626434 4.56701713715 0.002 0.002 0.002 0.002
340 0.999572829284 0.011 0.002 0.001 0 0 0 0.0259577627326 4.56701712145 0.002 0.002 0.002 0.002
341 0.99957282703 0.011 0.002 0.001 0 0 0 0.0259577628219 4.56701710574 0.002 0.002 0.002 0.002
342 0.999572824777 0.011 0.002 0.001 0 0 0 0.0259577629112 4.56701709004 0.002 0.002 0.002 0.002
343 0.999572822524 0.011 0.002 0.001 0 0 0 0.0259577630004 4.56701707433 0.002 0.002 0.002 0.002
344 0.999572820271 0.011 0.002 0.001 0 0 0 0.0259577630897 4.56701705862 0.002 0.002 0.002 0.002
345 0.999572818017 0.011 0.002 0.001 0 0 0 0.025957763179 4.56701704292 0.002 0.002 0.002 0.002
346 0.999572815764 0.011 0.002 0.001 0 0 0 0.0259577632682 4.56701702721 0.002 0.002 0.002 0.002
347 0.999572813511 0.011 0.002 0.001 0 0 0 0.0259577633575 4.56701701151 0.002 0.002 0.002 0.002
348 0.999572811258 0.011 0.002 0.001 0 0 0 0.0259577634468 4.5670169958 0.002 0.002 0.002 0.002
349 0.999572809004 0.011 0.002 0.001 0 0 0 0.025957763536 4.5670169801 0.002 0.002 0.002 0.002
350 0.999572806751 0.011 0.002 0.001 0 0 0 0.0259577636253 4.56701696439 0.002 0.002 0.002 0.002
351 0.999572804498 0.011 0.002 0.001 0 0 0 0.0259577637146 4.56701694868 0.002 0.002 0.002 0.002
352 0.999572802244 0.011 0.002 0.001 0 0 0 0.0259577638038 4.56701693298 0.002 0.002 0.002 0.002
353 0.999572799991 0.011 0.002 0.001 0 0 0 0.0259577638931 4.56701691727 0.002 0.002 0.002 0.002
354 0.999572797738 0.011 0.002 0.001 0 0 0 0.0259577639824 4.56701690157 0.002 0.002 0.002 0.002
355 0.999572795485 0.011 0.002 0.001 0 0 0 0.0259577640717 4.56701688586 0.002 0.002 0.002 0.002
356 0.999572793231 0.011 0.002 0.001 0 0 0 0.0259577641609 4.56701687016 0.002 0.002 0.002 0.002
357 0.999572790978 0.011 0.002 0.001 0 0 0 0.0259577642502 4.56701685445 0.002 0.002 0.002 0.002
358 0.999572788725 0.011 0.002 0.001 0 0 0 0.0259577643395 4.56701683874 0.002 0.002 0.002 0.002
359 0.999572786471 0.011 0.002 0.001 0 0 0 0.0259577644287 4.56701682304 0.002 0.002 0.002 0.002
360 0.999572784218 66.653 0.002 0.001 0 0 0 0.025957764518 4.56701680733 48.2 18 0.3 0.15
361 0.999572781965 66.653 0.002 0.001 0 0 0 52.7839692949 4.56894635135 48.2 18 0.3 0.15
362 0.999570489867 66.653 0.002 0.001 0 0 0 52.7616777238 4.56891350923 48.2 18 0.3 0.15
363 0.999565908893 66.653 0.002 0.001 0 0 0 52.7620569837 4.56888142 48.2 18 0.3 0.15
364 0.99956132887 66.653 0.002 0.001 0 0 0 52.7624275545 4.56884933172 48.2 18 0.3 0.15
365 0.999556748814 66.653 0.002 0.001 0 0 0 52.7627981194 4.56881724469 48.2 18 0.3 0.15
366 0.999552168726 66.355 0.002 0.001 0 0 0 52.7631686751 4.56878515891 48.2 18 0.002 0.15
367 0.999547588606 66.355 0.002 0.001 0 0 0 52.5298459089 4.56874453174 48.2 18 0.002 0.15
368 0.999543018597 66.355 0.002 0.001 0 0 0 52.530313026 4.56871259453 48.2 18 0.002 0.15
369 0.999538458694 66.355 0.002 0.001 0 0 0 52.5306802349 4.56868065523 48.2 18 0.002 0.15
370 0.999533898755 66.355 0.002 0.001 0 0 0 52.5310474728 4.56864871718 48.2 18 0.002 0.15
371 0.999529338784 66.355 0.002 0.001 0 0 0 52.5314147016 4.56861678035 48.2 18 0.002 0.15
372 0.999524778782 66.207 0.002 0.001 0 0 0 52.5317819215 4.56858484476 48.2 18 0.002 0.002
373 0.999520218747 66.207 0.002 0.001 0 0 0 52.4160742904 4.56854866969 48.2 18 0.002 0.002
374 0.999515663719 66.207 0.002 0.001 0 0 0 52.4164893358 4.56851680909 48.2 18 0.002 0.002
375 0.999511113694 66.207 0.002 0.001 0 0 0 52.4168548856 4.56848494808 48.2 18 0.002 0.002
376 0.999506563636 66.207 0.002 0.001 0 0 0 52.4172204453 4.5684530883 48.2 18 0.002 0.002
377 0.999502013546 66.207 0.002 0.001 0 0 0 52.417585996 4.56842122974 48.2 18 0.002 0.002
378 0.999497463424 66.207 0.002 0.001 0 0 0 52.4179515377 4.56838937241 48.2 18 0.002 0.002
379 0.99949291327 66.207 0.002 0.001 0 0 0 52.4183170705 4.56835751631 48.2 18 0.002 0.002
380 0.999488363085 66.207 0.002 0.001 0 0 0 52.4186825943 4.56832566143 48.2 18 0.002 0.002
381 0.999483812868 66.207 0.002 0.001 0 0 0 52.4190481091 4.56829380779 48.2 18 0.002 0.002
382 0.999479262619 66.207 0.002 0.001 0 0 0 52.4194136149 4.56826195536 48.2 18 0.002 0.002
383 0.999474712339 66.207 0.002 0.001 0 0 0 52.4197791117 4.56823010416 48.2 18 0.002 0.002
384 0.999470162027 66.207 0.002 0.001 0 0 0 52.4201445996 4.56819825419 48.2 18 0.002 0.002
385 0.999465611683 66.207 0.002 0.001 0 0 0 52.4205100785 4.56816640545 48.2 18 0.002 0.002
386 0.999461061307 66.207 0.002 0.001 0 0 0 52.4208755484 4.56813455793 48.2 18 0.002 0.002
387 0.9994565109 66.207 0.002 0.001 0 0 0 52.4212410094 4.56810271164 48.2 18 0.002 0.002
388 0.999451960461 66.207 0.002 0.001 0 0 0 52.4216064614 4.56807086657 48.2 18 0.002 0.002
389 0.99944740999 66.207 0.002 0.001 0 0 0 52.4219719044 4.56803902273 48.2 18 0.002 0.002
390 0.999442859487 0.011 0.002 0.001 0 0 0 52.4223373384 4.56800718011 0.002 0.002 0.002 0.002
391 0.999438308953 13.009 13 0.001 0 0 0 0.0259521368001 4.56606428746 0.002 0.002 0.002 0.002
392 0.999436032552 13.009 13 0.001 0 0 0 10.3081341327 4.56643927305 0.002 0.002 0.002 0.002
393 0.999435584024 13.009 13 0.001 0 0 0 10.3072876522 4.56643301033 0.002 0.002 0.002 0.002
394 0.999434689257 13.009 13 0.001 0 0 0 10.3073017884 4.56642677609 0.002 0.002 0.002 0.002
395 0.999433794527 13.009 13 0.001 0 0 0 10.3073158602 4.56642054189 0.002 0.002 0.002 0.002
396 0.999432899795 13.009 13 0.001 0 0 0 10.3073299321 4.56641430774 0.002 0.002 0.002 0.002
397 0.999432005062 0.011 0.002 0.001 0 0 0 10.3073440038 4.56640807364 0.002 0.002 0.002 0.002
398 0.999431110328 0.11 0.002 0.1 0 0 0 0.0259612249563 4.56602690488 0.002 0.002 0.002 0.002
399 0.999430661834 0.11 0.002 0.1 0 0 0 0.104540576761 4.56602975474 0.002 0.002 0.002 0.002
400 0.99943065617 0.11 0.002 0.1 0 0 0 0.104540511513 4.56602969157 0.002 0.002 0.002 0.002
401 0.999430647095 0.11 0.002 0.1 0 0 0 0.104540512959 4.56602962841 0.002 0.002 0.002 0.002
402 0.99943063802 0.11 0.002 0.1 0 0 0 0.104540514405 4.56602956525 0.002 0.002 0.002 0.002
403 0.999430628946 0.11 0.002 0.1 0 0 0 0.104540515851 4.56602950208 0.002 0.002 0.002 0.002
404 0.999430619871 0.11 0.002 0.1 0 0 0 0.104540517297 4.56602943892 0.002 0.002 0.002 0.002
405 0.999430610796 0.11 0.002 0.1 0 0 0 0.104540518743 4.56602937576 0.002 0.002 0.002 0.002
406 0.999430601721 0.11 0.002 0.1 0 0 0 0.104540520189 4.5660293126 0.002 0.002 0.002 0.002
407 0.999430592647 0.11 0.002 0.1 0 0 0 0.104540521636 4.56602924943 0.002 0.002 0.002 0.002
408 0.999430583572 0.11 0.002 0.1 0 0 0 0.104540523082 4.56602918627 0.002 0.002 0.002 0.002
409 0.999430574497 0.11 0.002 0.1 0 0 0 0.104540524528 4.56602912311 0.002 0.002 0.002 0.002
410 0.999430565423 0.11 0.002 0.1 0 0 0 0.104540525974 4.56602905994 0.002 0.002 0.002 0.002
411 0.999430556348 0.11 0.002 0.1 0 0 0 0.10454052742 4.56602899678 0.002 0.002 0.002 0.002
412 0.999430547273 0.11 0.002 0.1 0 0 0 0.104540528866 4.56602893362 0.002 0.002 0.002 0.002
413 0.999430538199 0.11 0.002 0.1 0 0 0 0.104540530312 4.56602887045 0.002 0.002 0.002 0.002
414 0.999430529124 0.11 0.002 0.1 0 0 0 0.104540531759 4.56602880729 0.002 0.002 0.002 0.002
415 0.999430520049 0.11 0.002 0.1 0 0 0 0.104540533205 4.56602874413 0.002 0.002 0.002 0.002
416 0.999430510974 0.11 0.002 0.1 0 0 0 0.104540534651 4.56602868096 0.002 0.002 0.002 0.002
417 0.9994305019 0.11 0.002 0.1 0 0 0 0.104540536097 4.5660286178 0.002 0.002 0.002 0.002
418 0.999430492825 0.11 0.002 0.1 0 0 0 0.104540537543 4.56602855464 0.002 0.002 0.002 0.002
419 0.99943048375 0.11 0.002 0.1 0 0 0 0.104540538989 4.56602849147 0.002 0.002 0.002 0.002
420 0.999430474676 0.11 0.002 0.1 0 0 0 0.104540540435 4.56602842831 0.002 0.002 0.002 0.002
421 0.999430465601 0.11 0.002 0.1 0 0 0 0.104540541882 4.56602836515 0.002 0.002 0.002 0.002
422 0.999430456526 0.011 0.002 0.001 0 0 0 0.104540543328 4.56602830199 0.002 0.002 0.002 0.002
423 0.999430447452 0.011 0.002 0.001 0 0 0 0.0259633842371 4.56602537336 0.002 0.002 0.002 0.002
424 0.999430441787 0.011 0.002 0.001 0 0 0 0.0259634008899 4.56602535768 0.002 0.002 0.002 0.002
425 0.999430439534 0.011 0.002 0.001 0 0 0 0.0259634009791 4.56602534199 0.002 0.002 0.002 0.002
426 0.99943043728 0.011 0.002 0.001 0 0 0 0.0259634010683 4.5660253263 0.002 0.002 0.002 0.002
427 0.999430435026 0.011 0.002 0.001 0 0 0 0.0259634011575 4.56602531062 0.002 0.002 0.002 0.002
428 0.999430432772 0.011 0.002 0.001 0 0 0 0.0259634012467 4.56602529493 0.002 0.002 0.002 0.002
429 0.999430430519 0.011 0.002 0.001 0 0 0 0.0259634013359 4.56602527924 0.002 0.002 0.002 0.002
430 0.999430428265 0.011 0.002 0.001 0 0 0 0.0259634014251 4.56602526356 0.002 0.002 0.002 0.002
431 0.999430426011 0.011 0.002 0.001 0 0 0 0.0259634015143 4.56602524787 0.002 0.002 0.002 0.002
432 0.999430423757 0.011 0.002 0.001 0 0 0 0.0259634016035 4.56602523218 0.002 0.002 0.002 0.002
433 0.999430421503 0.011 0.002 0.001 0 0 0 0.0259634016927 4.5660252165 0.002 0.002 0.002 0.002
434 0.99943041925 0.011 0.002 0.001 0 0 0 0.0259634017819 4.56602520081 0.002 0.002 0.002 0.002
435 0.999430416996 0.011 0.002 0.001 0 0 0 0.0259634018711 4.56602518512 0.002 0.002 0.002 0.002
436 0.999430414742 0.011 0.002 0.001 0 0 0 0.0259634019603 4.56602516944 0.002 0.002 0.002 0.002
437 0.999430412488 0.011 0.002 0.001 0 0 0 0.0259634020495 4.56602515375 0.002 0.002 0.002 0.002
438 0.999430410235 0.011 0.002 0.001 0 0 0 0.0259634021387 4.56602513806 0.002 0.002 0.002 0.002
439 0.999430407981 0.011 0.002 0.001 0 0 0 0.0259634022279 4.56602512238 0.002 0.002 0.002 0.002
440 0.999430405727 0.011 0.002 0.001 0 0 0 0.0259634023171 4.56602510669 0.002 0.002 0.002 0.002
441 0.999430403473 0.011 0.002 0.001 0 0 0 0.0259634024063 4.566025091 0.002 0.002 0.002 0.002
442 0.99943040122 0.011 0.002 0.001 0 0 0 0.0259634024955 4.56602507531 0.002 0.002 0.002 0.002
443 0.999430398966 0.011 0.002 0.001 0 0 0 0.0259634025847 4.56602505963 0.002 0.002 0.002 0.002
444 0.999430396712 0.011 0.002 0.001 0 0 0 0.0259634026739 4.56602504394 0.002 0.002 0.002 0.002
445 0.999430394458 0.011 0.002 0.001 0 0 0 0.0259634027631 4.56602502825 0.002 0.002 0.002 0.002
446 0.999430392204 0.011 0.002 0.001 0 0 0 0.0259634028523 4.56602501257 0.002 0.002 0.002 0.002
447 0.999430389951 0.011 0.002 0.001 0 0 0 0.0259634029415 4.56602499688 0.002 0.002 0.002 0.002
448 0.999430387697 0.011 0.002 0.001 0 0 0 0.0259634030307 4.56602498119 0.002 0.002 0.002 0.002
449 0.999430385443 0.011 0.002 0.001 0 0 0 0.0259634031199 4.56602496551 0.002 0.002 0.002 0.002
450 0.999430383189 0.011 0.002 0.001 0 0 0 0.0259634032091 4.56602494982 0.002 0.002 0.002 0.002
451 0.999430380936 0.011 0.002 0.001 0 0 0 0.0259634032983 4.56602493413 0.002 0.002 0.002 0.002
452 0.999430378682 0.011 0.002 0.001 0 0 0 0.0259634033875 4.56602491845 0.002 0.002 0.002 0.002
453 0.999430376428 0.011 0.002 0.001 0 0 0 0.0259634034767 4.56602490276 0.002 0.002 0.002 0.002
454 0.999430374174 0.011 0.002 0.001 0 0 0 0.0259634035659 4.56602488707 0.002 0.002 0.002 0.002
455 0.999430371921 0.011 0.002 0.001 0 0 0 0.0259634036551 4.56602487139 0.002 0.002 0.002 0.002
456 0.999430369667 0.011 0.002 0.001 0 0 0 0.0259634037443 4.5660248557 0.002 0.002 0.002 0.002
457 0.999430367413 0.011 0.002 0.001 0 0 0 0.0259634038335 4.56602484001 0.002 0.002 0.002 0.002
458 0.999430365159 0.011 0.002 0.001 0 0 0 0.0259634039227 4.56602482432 0.002 0.002 0.002 0.002
459 0.999430362905 0.011 0.002 0.001 0 0 0 0.0259634040119 4.56602480864 0.002 0.002 0.002 0.002
460 0.999430360652 0.011 0.002 0.001 0 0 0 0.0259634041011 4.56602479295 0.002 0.002 0.002 0.002
461 0.999430358398 0.011 0.002 0.001 0 0 0 0.0259634041903 4.56602477726 0.002 0.002 0.002 0.002
462 0.999430356144 0.011 0.002 0.001 0 0 0 0.0259634042795 4.56602476158 0.002 0.002 0.002 0.002
463 0.99943035389 0.011 0.002 0.001 0 0 0 0.0259634043687 4.56602474589 0.002 0.002 0.002 0.002
464 0.999430351637 0.011 0.002 0.001 0 0 0 0.0259634044579 4.5660247302 0.002 0.002 0.002 0.002
465 0.999430349383 0.011 0.002 0.001 0 0 0 0.0259634045471 4.56602471452 0.002 0.002 0.002 0.002
466 0.999430347129 0.011 0.002 0.001 0 0 0 0.0259634046363 4.56602469883 0.002 0.002 0.002 0.002
467 0.999430344875 0.011 0.002 0.001 0 0 0 0.0259634047255 4.56602468314 0.002 0.002 0.002 0.002
468 0.999430342622 0.011 0.002 0.001 0 0 0 0.0259634048147 4.56602466746 0.002 0.002 0.002 0.002
469 0.999430340368 0.011 0.002 0.001 0 0 0 0.0259634049039 4.56602465177 0.002 0.002 0.002 0.002
470 0.999430338114 0.011 0.002 0.001 0 0 0 0.025963404993 4.56602463608 0.002 0.002 0.002 0.002
471 0.99943033586 0.011 0.002 0.001 0 0 0 0.0259634050822 4.5660246204 0.002 0.002 0.002 0.002
472 0.999430333606 0.011 0.002 0.001 0 0 0 0.0259634051714 4.56602460471 0.002 0.002 0.002 0.002
473 0.999430331353 0.011 0.002 0.001 0 0 0 0.0259634052606 4.56602458902 0.002 0.002 0.002 0.002
474 0.999430329099 0.011 0.002 0.001 0 0 0 0.0259634053498 4.56602457333 0.002 0.002 0.002 0.002
475 0.999430326845 0.011 0.002 0.001 0 0 0 0.025963405439 4.56602455765 0.002 0.002 0.002 0.002
476 0.999430324591 0.011 0.002 0.001 0 0 0 0.0259634055282 4.56602454196 0.002 0.002 0.002 0.002
477 0.999430322338 0.011 0.002 0.001 0 0 0 0.0259634056174 4.56602452627 0.002 0.002 0.002 0.002
478 0.999430320084 0.011 0.002 0.001 0 0 0 0.0259634057066 4.56602451059 0.002 0.002 0.002 0.002
479 0.99943031783 0.011 0.002 0.001 0 0 0 0.0259634057958 4.5660244949 0.002 0.002 0.002 0.002
