Image; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\val\148026.jpg; 7.028689183614342; 6.355629524843337; 5.676289383469525; 5.02158219680305; 4.379394491469175; 5.6106028168155815; 4.82811137067866; 4.057241686784561; 3.3168393431252183; 2.601613383490546; 4.250048204312769; 3.3641566175850692; 2.5409529543248492; 1.7864344173008189; 1.2388218351972218; 2.9398547190248903; 2.035909047121609; 1.2990381025454678; 1.2271234054539444; 1.7283519204098048; 1.7245445411567684; 1.067676003306906
images\BSR\BSDS500\val\148089.jpg; 6.410415498127449; 5.767115381437672; 5.123952474717557; 4.485006379749241; 3.8667669886308187; 5.123712664772694; 4.3612443468574575; 3.617739638874774; 2.9095249209247736; 2.2248665076253342; 3.8663362861200925; 3.019792109297446; 2.225803095087589; 1.4971774260105934; 0.9786279441555424; 2.658781342203478; 1.7896822035703426; 1.0823377454670173; 1.0082613070229067; 1.4970106376410273; 1.7952773354537752; 0.964872502068211
images\BSR\BSDS500\val\156065.jpg; 5.732796159398493; 5.196982218492021; 4.664516099290505; 4.138292349419448; 3.626936728134359; 4.582969635319544; 3.9528443857547666; 3.3400899377053004; 2.7532403301701796; 2.174665888928269; 3.4682033227921747; 2.7644986608727216; 2.0979876515551314; 1.4994866646117249; 1.1076339597590341; 2.3925908621277694; 1.6666997965421815; 1.110558915631109; 1.071076680509251; 1.5629634291254322; 3.226824612639002; 0.9281160970749065
images\BSR\BSDS500\val\157055.jpg; 8.53414771893124; 7.692796047967317; 6.8464245691815515; 6.018442360412425; 5.205362330820252; 6.779940955778298; 5.79056780922289; 4.817044190744493; 3.873369570315282; 2.946720553696074; 5.076013138330023; 3.9624681929625662; 2.883685549907454; 1.8648637071947582; 1.0535223267616955; 3.426137577399038; 2.224798069538644; 1.1734510540792489; 1.0754655094252747; 1.9523463170508717; 3.951356455333609; 2.158251704254061
images\BSR\BSDS500\val\159008.jpg; 5.748206559880166; 5.187185986113133; 4.604493521317975; 4.035886722687; 3.468989396174063; 4.604487850693942; 3.9235648470703954; 3.250626768987277; 2.6027125044607224; 1.9583674953630221; 3.468723113766526; 2.6972722278363883; 1.9590412459310245; 1.274031748562825; 0.7524338127081784; 2.3710316507446034; 1.5553991860183347; 0.8648448083443329; 0.7889193814891107; 1.2819048368352126; 3.8260633841422935; 0.886479889718196
images\BSR\BSDS500\val\160068.jpg; 6.416746229685155; 5.752287888348617; 5.089748387157526; 4.436886471058497; 3.7729202843486305; 5.089748387157526; 4.303003803639423; 3.5275123943539968; 2.792878919158696; 2.071178997311787; 3.7729202843486305; 2.902257334912707; 2.0718543976233694; 1.270383584368616; 0.664495337209393; 2.531012746177848; 1.598005742435633; 0.79643379259274; 0.723797747357763; 1.427492992686347; 4.18273798251095; 4.0992606549459065
images\BSR\BSDS500\val\16077.jpg; 6.563009693894557; 5.922534869810637; 5.277136090757603; 4.656104477264295; 4.0393687109626955; 5.220056810220817; 4.477795052447963; 3.730754155037664; 3.0239218668211523; 2.329032737217357; 3.9284274478801637; 3.0849255583865456; 2.2758051099736236; 1.5330154958294056; 1.0066257934557263; 2.6750126235958724; 1.7834295327204275; 1.062101360241744; 0.9819318447956341; 1.5331791671166093; 2.5329277523480997; 1.676608310281874
images\BSR\BSDS500\val\163085.jpg; 6.29268421338869; 5.630176703321019; 4.974974800864258; 4.333986120377302; 3.715939654749395; 4.974637917101188; 4.21243037579389; 3.4693397202242062; 2.7526637814150283; 2.046016447001272; 3.7154905636811586; 2.8636125340641443; 2.0479832690096575; 1.2885285268286968; 0.7096681634991545; 2.4884542919679733; 1.604944461757517; 0.8337119686123176; 0.7542353183731307; 1.4405229501714538; 5.096890708691173; 0.8195239305090726
images\BSR\BSDS500\val\167062.jpg; 5.40446381869392; 4.986922312301931; 4.577646233873313; 4.2000001824641116; 3.80236449735522; 4.292752276818439; 3.825952544249303; 3.3660347145034866; 2.912527218727933; 2.4420863836901052; 3.2462384794565655; 2.7027748972221453; 2.169083407482223; 1.6463922072293962; 1.1814243206656942; 2.2017233922729744; 1.6149316555387274; 1.0431734470676028; 0.7770904443616536; 0.7807585682669853; 4.169028206962117; 0.407638968258173
images\BSR\BSDS500\val\167083.jpg; 6.6719065414423655; 6.628719227781252; 6.584636147019244; 6.543093062337892; 6.501751698502009; 5.318787974147467; 5.268779764088155; 5.219577990709034; 5.172186270943825; 5.126042402665617; 4.0041888927908476; 3.94790211223525; 3.8939663164085916; 3.8448677715098327; 3.8070170141172963; 2.744060225141027; 2.6856859338451993; 2.6353045570958065; 2.619966890679381; 2.6347030687934945; 1.7405760697877735; 0.8635427513278368
images\BSR\BSDS500\val\170057.jpg; 7.6808208407272485; 6.884949011414425; 6.0910614073422344; 5.323915046561447; 4.557430279704851; 6.088814756656112; 5.161271975142172; 4.245421347548954; 3.360297811829782; 2.4811613334639473; 4.553342819684561; 3.49597375307145; 2.480972184433484; 1.5144270842859782; 0.7587692234868142; 3.0422898307737767; 1.9177969668289687; 0.9282322231970681; 0.8634151107534657; 1.7961640637680725; 3.7497881715212564; 0.8279558731742492
images\BSR\BSDS500\val\175032.jpg; 6.484728757862965; 5.836113405040361; 5.185970887925819; 4.55309118683022; 3.933852535808081; 5.185970887925819; 4.428895399323575; 3.6830981240797436; 2.9830921019421814; 2.312953991101486; 3.933852535808081; 3.090106490950385; 2.3130510170977048; 1.6430394181235268; 1.2282714609620984; 2.7356322083119107; 1.9109831506678574; 1.3055352372116182; 1.2587106856212966; 1.7955621706672253; 2.9829813077912166; 1.3184928700776253
images\BSR\BSDS500\val\175043.jpg; 6.7010512205849375; 6.012176378209804; 5.33278449845971; 4.660951212380906; 4.011850094134834; 5.33278449845971; 4.529835319227808; 3.7503335456306943; 2.997558664679697; 2.2655715212098437; 4.011850094134834; 3.115492326954583; 2.26755411251907; 1.4952938311388613; 0.9672716374554379; 2.736602139801528; 1.808733463805752; 1.0755613594850584; 1.0182949880965924; 1.6821958789946843; 3.592944961658722; 1.7977782341740947
images\BSR\BSDS500\val\182053.jpg; 7.33842118257322; 6.922279678780642; 6.504753505653324; 6.098907468695997; 5.6904720861286755; 5.846628807018937; 5.358134654654364; 4.872182692970209; 4.396925649143093; 3.9402843964975407; 4.389109269187727; 3.8297848902357114; 3.3011681117858562; 2.8095929761791405; 2.46601509850928; 2.951283207633803; 2.364723406151921; 1.8909007680436463; 1.8433177123573583; 2.2072369063071777; 3.0811547021449393; 0.7315439666601539
images\BSR\BSDS500\val\189080.jpg; 7.949711288351679; 7.119729315837983; 6.288151371623051; 5.48430705221048; 4.684757881799133; 6.287858317867907; 5.324978396295369; 4.368765001602385; 3.437330048989584; 2.5355578130931327; 4.6842530825729725; 3.5893690867550934; 2.536927609621328; 1.5092930898170558; 0.6297875081829188; 3.1248917053355383; 1.9407162951366888; 0.8568430298977411; 0.715078570883926; 1.3872948248376074; 2.5903052736154804; 0.5171614273342405
images\BSR\BSDS500\val\19021.jpg; 5.3793995118988125; 4.925201227620678; 4.444806652111611; 3.985051014873249; 3.5389796029434915; 4.299708176905345; 3.7494500106174558; 3.208231146213635; 2.688452617132879; 2.1855439263740615; 3.251884506952792; 2.6311475462296343; 2.0472766549401262; 1.5291799494227118; 1.1824174479129117; 2.22930810757685; 1.5944690400734916; 1.1109148246360554; 1.0526400447141462; 1.4379629921963604; 4.004794773394754; 2.2036862321439825
images\BSR\BSDS500\val\196073.jpg; 7.418074036633519; 6.625690436523078; 5.8571228760230225; 5.118966086539082; 4.396764239142408; 5.8571228760230225; 4.9637675588647; 4.107336297640486; 3.2444159001194817; 2.411293599075342; 4.396764239142408; 3.380527931771743; 2.4106373498481126; 1.435778921102159; 0.7461043639699935; 2.965506665750137; 1.8373927151195586; 0.8854405597811026; 0.823740711881037; 1.708757928197695; 5.388374945925727; 0.8368590517363692
images\BSR\BSDS500\val\197017.jpg; 7.145043843010497; 6.552551293758942; 5.966310559173282; 5.386645230799371; 4.815991147995357; 5.690434107995874; 4.997632443592695; 4.309942830402767; 3.652731539999198; 3.0062811753666407; 4.270197866963186; 3.4911659953759826; 2.7377575614349383; 2.0333406591575796; 1.5022400836337466; 2.8931208116857565; 2.0589965411083737; 1.3573506176889443; 1.3139417662427666; 1.937007849685267; 1.664465353743962; 0.7305731895616883
images\BSR\BSDS500\val\208001.jpg; 6.2338913153755815; 5.620686511922789; 5.00626695771851; 4.402663088859076; 3.819478953500214; 4.979270526514218; 4.264053025899548; 3.559875080874666; 2.8916262145125193; 2.237927863213879; 3.7680049879198445; 2.969985790131693; 2.2157290798579172; 1.537961837900745; 1.0545412829110894; 2.6052299089058732; 1.7874142053022224; 1.1327611222105858; 1.0624530018655736; 1.60926316209688; 3.889436292228665; 1.7655127594989155
images\BSR\BSDS500\val\210088.jpg; 6.7415950683796595; 6.115780742452002; 5.490514926583747; 4.870543368378266; 4.279650746694705; 5.366778314188221; 4.622168283926305; 3.9172359923605584; 3.2157186717968735; 2.518216659487602; 4.0309489105566465; 3.2005166630699247; 2.4004708875259473; 1.6549208334552392; 1.0787821044225072; 2.743032301046664; 1.8525945376829218; 1.0873791751261104; 1.0046092967178202; 1.664705125921429; 3.7266619170893476; 3.4186272363341175
images\BSR\BSDS500\val\21077.jpg; 6.936150368839826; 6.3498430677017925; 5.76202876147349; 5.191601542622158; 4.621926877389059; 5.514560155525788; 4.827565066418095; 4.144257913051418; 3.482057337805923; 2.8265864701148216; 4.127290164145049; 3.342899376436962; 2.583106205312461; 1.8541405056426774; 1.2923548520393109; 2.7705654481250708; 1.9230138200823705; 1.1778531660547378; 1.0656012595725424; 1.5776734596216475; 2.980801855788589; 1.7076116884057164
images\BSR\BSDS500\val\216081.jpg; 6.018226971229302; 5.52225249047041; 5.033824389452233; 4.552219006310202; 4.07834454457158; 4.803347510834228; 4.225895051795016; 3.6637152162145528; 3.127905280162864; 2.611875052100492; 3.6418331421018664; 3.0051027461763176; 2.406550193286825; 1.8675143913398047; 1.5012947438008144; 2.5384424648586883; 1.8866991579216774; 1.3736862237329353; 1.2940918699886987; 1.620512911952603; 2.375406524887133; 0.9510597055337646
images\BSR\BSDS500\val\219090.jpg; 6.2953705756012805; 5.662294877445465; 5.006104594767679; 4.384627834689292; 3.764949305432408; 4.99618472217482; 4.254024241279349; 3.5081405341244882; 2.781529725171064; 2.071086541479266; 3.743825945654201; 2.890908688764506; 2.0630166192291997; 1.296095943886658; 0.6888705882118463; 2.5134300622678083; 1.6011821239291357; 0.8173295871108213; 0.7492254540529047; 1.464033761942558; 2.8949539086179685; 0.6413065285536266
images\BSR\BSDS500\val\220075.jpg; 5.705516396242081; 5.1907197119067705; 4.673420348624283; 4.163582394399345; 3.6591354787069124; 4.56595909585527; 3.955293723835882; 3.3533717350875043; 2.7715223351371585; 2.211363665762338; 3.445998459807747; 2.7622639813442604; 2.1083614360170184; 1.5105546274194819; 1.077053381427187; 2.364850975526677; 1.6519253235083946; 1.066559590781898; 0.99050325980178; 1.4381058406484406; 2.943393937103845; 1.0248277045631435
images\BSR\BSDS500\val\223061.jpg; 7.28023704339442; 7.278187267709148; 7.276211860354582; 7.274032981080897; 7.271957316273022; 5.797116829184946; 5.794585810417972; 5.792122889028828; 5.7898088356574515; 5.7874969954690725; 4.339298005569611; 4.3365025244322934; 4.334061222332776; 4.331261024850135; 4.329275089542304; 2.929653575093707; 2.9266990072571666; 2.923968142662568; 2.923379219167723; 2.925952442642709; 2.7595018222211096; 0.7187909500362829
images\BSR\BSDS500\val\227092.jpg; 6.460517546186975; 6.146476397301334; 5.834459390157882; 5.530270075933142; 5.229426648171857; 5.13474455238498; 4.771070992459802; 4.408104328612676; 4.058408716081174; 3.713076491072632; 3.835494441488132; 3.418842541803927; 3.0181881055958244; 2.6293224669301356; 2.3248695794909513; 2.5604308521856516; 2.107941459669715; 1.7079698998267838; 1.6705541616867432; 2.039220102347081; 3.8189208111336166; 1.9332812746273207
images\BSR\BSDS500\val\229036.jpg; 7.19808103687018; 6.461957037763731; 5.7357679438262235; 5.0235084474432545; 4.318995475906496; 5.727377635264963; 4.875262467532503; 4.032671760999113; 3.2134909583035; 2.4111169858342723; 4.30274049242989; 3.333749798906027; 2.404658465166087; 1.5257917806242403; 0.9128926148706246; 2.908192237009259; 1.873230921621165; 1.0351360275669834; 0.957603454617445; 1.6004760694177864; 2.1630388658235624; 0.8380297726815129
images\BSR\BSDS500\val\236037.jpg; 6.535349410100394; 5.869753232731477; 5.211652202464363; 4.563172678008307; 3.9245597666794647; 5.211585841028034; 4.438160982614254; 3.668577442023187; 2.9385959595164337; 2.226466455596451; 3.9245656501521378; 3.055036989353381; 2.227942793886313; 1.4812602956555718; 0.9688124100190157; 2.687870765635501; 1.7843901554448698; 1.070166041073662; 1.0128815253640906; 1.6412569685617107; 3.2725564491142936; 2.479118709525287
images\BSR\BSDS500\val\24077.jpg; 6.905752287579449; 6.317317498746617; 5.728167918932443; 5.146429721437421; 4.5755896390308575; 5.528244454731363; 4.83219889461155; 4.1509294691817695; 3.495031789567693; 2.8510566714091095; 4.176988180731088; 3.398361610064335; 2.6518279621535483; 1.9578897625709628; 1.419020981428048; 2.8774353231840144; 2.0577860328138655; 1.349548295804597; 1.2086590009580729; 1.5616962103488663; 1.558826144038513; 0.8436451079447975
images\BSR\BSDS500\val\241004.jpg; 7.763514575977721; 7.250124339337; 6.741648583227347; 6.253553881259426; 5.746114296746141; 6.156045573077719; 5.559777173131896; 4.97123946033027; 4.396948083423311; 3.809197026366556; 4.583964970835818; 3.904452994844672; 3.234661655077838; 2.6113212298313524; 2.1160262520299797; 3.045146742233988; 2.3134077422255195; 1.6750531896563188; 1.5045720740774335; 1.8053618509559042; 1.905345507061181; 2.309063289056598
images\BSR\BSDS500\val\241048.jpg; 8.76884860721026; 8.2253328410024; 7.687788363341115; 7.165116247650584; 6.644132043402469; 6.9537801219743995; 6.323473969474265; 5.705051186528222; 5.103117713187605; 4.506183362937601; 5.20246482827954; 4.488019129990521; 3.795692799902526; 3.1542822170383267; 2.6848882453454777; 3.4883273927857346; 2.7308599340225848; 2.098270276041283; 1.962601058904848; 2.3184555820214747; 4.631901157670981; 1.9904591943692898
images\BSR\BSDS500\val\253027.jpg; 7.192781605923712; 6.433606289857044; 5.68487037087856; 4.964585520097198; 4.259726444768357; 5.684826793482189; 4.828195309735049; 3.9718772022640856; 3.1488883351928676; 2.334775011969415; 4.259551586142306; 3.276495657993353; 2.3376075621977668; 1.439752911547214; 0.7811035501882347; 2.855307896076835; 1.8137596834107932; 0.926286814464179; 0.8496794768975571; 1.6108684312012573; 4.099430669756611; 2.896525787596929
images\BSR\BSDS500\val\253055.jpg; 9.673611483108997; 9.10577523233307; 8.548401203303595; 8.015693934360922; 7.473155448373263; 7.649687215510462; 7.00662482966456; 6.3665481963858115; 5.736044904802521; 5.106714015921729; 5.695221694665846; 4.950571871618822; 4.227370261348705; 3.5354094441863078; 2.968936555645676; 3.7786701278271932; 2.980473363637741; 2.250876167626533; 2.0800323717747515; 2.43179146172639; 6.269885797835036; 2.406688165077329
images\BSR\BSDS500\val\260058.jpg; 9.402430954009096; 8.437750118515524; 7.479225005058006; 6.540720970602249; 5.634707261064992; 7.4364505262720035; 6.3224320407830135; 5.223114959457787; 4.130127578004126; 3.0580838268131014; 5.548042046545782; 4.268114565287749; 3.0163460584516324; 1.8170591242859697; 0.754578197960708; 3.6816169861550763; 2.2759719145705013; 0.9690521098285129; 0.8975537953949126; 2.105721109143854; 5.8321577588642555; 1.7878138733058893
images\BSR\BSDS500\val\271035.jpg; 7.960465824398168; 7.138738950243638; 6.324445257377249; 5.5223338459584355; 4.714975581337139; 6.324445257377249; 5.36470280199707; 4.403308869220111; 3.471495605860342; 2.5661992468430523; 4.714975581337139; 3.6169678360490183; 2.5672277631322213; 1.5663948281460092; 0.7678979082489202; 3.1495218314762625; 1.9762945265809861; 0.9401268418205875; 0.8434561621609102; 1.676086557113438; 3.424974329188727; 2.244669150183705
images\BSR\BSDS500\val\285079.jpg; 5.403189924985363; 4.984509220088238; 4.56275073288379; 4.147857608514508; 3.7420311393054804; 4.325496868512597; 3.8314327105074866; 3.3463440650028495; 2.8800338345387333; 2.4373063550394907; 3.2753643915124386; 2.7225941700258027; 2.2083272463064447; 1.7472546928113952; 1.4418037578159655; 2.263660794973106; 1.709976967914973; 1.2774047540609441; 1.2141463409661584; 1.4967554112938748; 4.529172908890472; 2.743833479625107
images\BSR\BSDS500\val\291000.jpg; 9.581697106157003; 8.60166628821332; 7.623497778115286; 6.667000702921475; 5.728212421914887; 7.6227040877779055; 6.477734088309442; 5.362984045687677; 4.276660907746236; 3.237411203367074; 5.7262678329644805; 4.446168373814049; 3.238353526238005; 2.144043449407953; 1.417608021151045; 3.9113246300374827; 2.58695507034567; 1.5629321584170301; 1.4589603592377498; 2.2296443886330266; 4.8833797149923095; 2.7845282172338717
images\BSR\BSDS500\val\295087.jpg; 6.2597629162069195; 5.907542229145043; 5.55809533943925; 5.213602397546688; 4.882979131144908; 4.993418219640246; 4.58250012525453; 4.1832919074487345; 3.810138392921781; 3.4503588241113077; 3.7802560873154283; 3.3304181471544347; 2.91560626938355; 2.5522269801510746; 2.32515744991053; 2.6216094301834487; 2.179912344488151; 1.8518710829181366; 1.8242816700098092; 2.084002891374276; 2.140138304585089; 1.6178061972403315
images\BSR\BSDS500\val\296007.jpg; 7.586679863974958; 7.257984377154907; 6.923108259125726; 6.599542311881199; 6.283578244072332; 6.017973438411066; 5.632378912822857; 5.251966997555849; 4.879710790773253; 4.513129949209549; 4.49675639446151; 4.054523595800036; 3.6297270157716146; 3.232871692512939; 2.9551887207050656; 2.996510678454904; 2.529354570380804; 2.14418130120438; 2.1168291850860137; 2.4738878044699373; 4.51044021248612; 2.0896703667877916
images\BSR\BSDS500\val\296059.jpg; 5.896892797772303; 5.485153761546034; 5.074670897810343; 4.665098124514085; 4.264371159972384; 4.698794083445219; 4.210982898809763; 3.7277545074489584; 3.2714929651729867; 2.8165217644939164; 3.5195898178900205; 2.9754443989803465; 2.449510485123502; 1.9692331890663761; 1.6361566473588676; 2.386007211653469; 1.808355175301874; 1.3477408562038184; 1.3096966890270945; 1.7229877806199192; 2.829782492460666; 1.634277358005172
images\BSR\BSDS500\val\299086.jpg; 6.653194227932841; 5.980863206952105; 5.308551885045594; 4.664604500643192; 4.0248002976270065; 5.273646453492956; 4.506889222787713; 3.730761632149394; 2.992065187650208; 2.24829794351725; 3.9572926384146077; 3.0734824599643944; 2.2168038968287935; 1.401313528300343; 0.7561936828745878; 2.655985501457077; 1.7122078808442416; 0.8643769404689589; 0.7908380376207431; 1.5740273630795796; 4.516409958903229; 2.692274458513831
images\BSR\BSDS500\val\300091.jpg; 5.887279019878939; 5.564234362900522; 5.226220488477833; 4.899456724116381; 4.571358683069497; 4.696530908394998; 4.3036997857020065; 3.9176189065914815; 3.529609526876407; 3.1559201023688437; 3.5222043795802405; 3.071967859189821; 2.6394924174852545; 2.218942290267327; 1.914064374836513; 2.354160262467469; 1.8666090126124315; 1.4589261067343013; 1.415627145210276; 1.7611841277974118; 3.6216378431197604; 0.5542468583184281
images\BSR\BSDS500\val\302008.jpg; 3.3473008511956155; 3.090242909397294; 2.8115258949740105; 2.55343372369208; 2.281240208975441; 2.6891086925468857; 2.383076944064719; 2.064574011276626; 1.7449913094014482; 1.454556750210776; 2.0388076534770723; 1.6960511174482935; 1.3363888803888175; 1.0028602134112692; 0.765971919201398; 1.4034838990029248; 1.050995096460217; 0.6993033635962518; 0.6533666439861752; 0.9455611055901839; 6.114438353195216; 0.48958846540508616
images\BSR\BSDS500\val\304034.jpg; 6.214553514407911; 5.5890705178838616; 4.959872867724316; 4.3446526750017105; 3.7457549780279034; 4.9592814861521015; 4.224569420339418; 3.5106820842472892; 2.819236286273199; 2.154668922567025; 3.744453809706668; 2.9271648529983616; 2.1576834728081433; 1.4648554505677687; 1.0029815180154185; 2.5832418142060125; 1.7407708466357106; 1.0958533891408007; 1.0355588948366392; 1.5869755275507034; 3.2921804810985624; 0.9587098021289163
images\BSR\BSDS500\val\304074.jpg; 6.221596104963585; 5.598727935299184; 4.980971740329063; 4.368597658252696; 3.7657645643809983; 4.960789203976093; 4.227398378436725; 3.505664083795742; 2.8090168315711357; 2.1298859613293857; 3.7238693819978375; 2.901672211754314; 2.1103757157555085; 1.3818373697490447; 0.8924915475757463; 2.523705161686035; 1.655246514953004; 0.9650380844393782; 0.9146434947664422; 1.502181659958673; 1.823963957166001; 0.8985615147112423
images\BSR\BSDS500\val\306005.jpg; 4.693943048512981; 4.37651484787089; 4.055561962090129; 3.7481369013807804; 3.4445455980219695; 3.7744557456054575; 3.404459992129377; 3.043428701616522; 2.6955061225152113; 2.3598122953195766; 2.8888716660376077; 2.4802321555270064; 2.089955124756479; 1.742488799374637; 1.5056063630736634; 2.0296696498619333; 1.6114293072000716; 1.284117117892803; 1.22504960788959; 1.452234388553402; 4.990087423304644; 0.824137714208617
images\BSR\BSDS500\val\3096.jpg; 6.730608225860115; 6.715995517401789; 6.699982310731438; 6.68330225375141; 6.667407736495908; 5.341482606196118; 5.3210669004637925; 5.300175264231559; 5.282482594016428; 5.262742116825766; 3.982423501833068; 3.959324071659735; 3.9376198942952483; 3.917378580608665; 3.9040280291986127; 2.6572476551087303; 2.6327335733528208; 2.6151062947340655; 2.611298464862035; 2.622613902316295; 5.102933765093461; 5.14929454172812
images\BSR\BSDS500\val\33039.jpg; 6.917201786289478; 6.2050954750593865; 5.5046336672817; 4.816222293623587; 4.138756999631786; 5.50463395303685; 4.676194411925241; 3.8670341399685304; 3.0703548323954784; 2.3116450872703402; 4.138755774927919; 3.1928010173769734; 2.313162475759766; 1.508225065733343; 0.9617071463043596; 2.8086763777944554; 1.8362994999773161; 1.0695486241497818; 1.0034563270773633; 1.5852409174359379; 2.1441560305535607; 1.051883870564483
images\BSR\BSDS500\val\351093.jpg; 7.431959611779945; 6.780288318798995; 6.1321123635211245; 5.517653406303117; 4.893599348242993; 5.914960588094244; 5.171878927310851; 4.435339454337125; 3.7254033377476166; 3.0110600330078823; 4.469807556966879; 3.6200050112790163; 2.8026879901979562; 2.039999059035436; 1.4375617938196164; 3.0601401837622877; 2.1694662302535193; 1.3858317398500402; 1.120526566425336; 1.3056871065689404; 1.1811763857220097; 0.8174615618566401
images\BSR\BSDS500\val\361010.jpg; 5.521591931290182; 4.984998701940586; 4.399135502456717; 3.86738336837634; 3.339790548545484; 4.384140195019405; 3.753851879853344; 3.1081783099266924; 2.5159526332571436; 1.9293277368815174; 3.3108941691756697; 2.5898889651855814; 1.9189912714307638; 1.2859753091063708; 0.8011176154494797; 2.2703121776847928; 1.53682712956735; 0.9003570938413671; 0.8198098187803923; 1.3691995404344908; 4.776304708895032; 0.71167473516094
images\BSR\BSDS500\val\37073.jpg; 6.062749841777788; 5.47529214012266; 4.873127533541787; 4.3067201577977485; 3.693238007978884; 4.8463691282377495; 4.1626995773613285; 3.4288872772780725; 2.720432015652552; 2.062473053199158; 3.6409842782127546; 2.805235413726189; 2.0408785503854743; 1.3161879454401193; 0.7598667106353345; 2.423765513320904; 1.6047001145644364; 0.8623418867370639; 0.7840577642457877; 1.4436729004120017; 5.3771669849607795; 0.8017290536155406
images\BSR\BSDS500\val\376043.jpg; 7.796463773576074; 7.001825988808482; 6.207671324048296; 5.438321227162345; 4.68416054705095; 6.180530958595161; 5.258812672568434; 4.352245829510704; 3.4692865877422543; 2.6036962737305105; 4.629740621299626; 3.583380351625925; 2.5795819801184012; 1.6413688104646735; 0.967677119632831; 3.108380777505688; 2.0033779630436803; 1.0798430000002908; 0.9968431170265964; 1.778995223760191; 3.574121562773467; 0.8914384161988375
images\BSR\BSDS500\val\38082.jpg; 5.558927377751148; 5.235351478065275; 4.917129249777984; 4.605346663808681; 4.303110031687304; 4.439059690225912; 4.065693012921486; 3.703059723892933; 3.354329062216254; 3.009905568142443; 3.3572920474134316; 2.945262206365742; 2.547448873248273; 2.183999012538524; 1.9352571363006228; 2.3198336081284534; 1.883642324068632; 1.537947908652229; 1.4977638746978437; 1.7877870638207334; 4.01905341095818; 1.0414378972469658
images\BSR\BSDS500\val\38092.jpg; 8.369009325599517; 7.524931985424928; 6.689714773525078; 5.872028389021368; 5.059052440834004; 6.642248167763162; 5.658450649848131; 4.687017098345262; 3.7539990893460433; 2.8244799807969687; 4.966946316093171; 3.855752588657734; 2.7814783864105563; 1.760981011033588; 0.9560060834090013; 3.3378210451973263; 2.143064600763967; 1.0964961708594383; 1.0251248182749864; 1.8164178106258895; 3.2018948596094083; 0.80264554214189
images\BSR\BSDS500\val\385039.jpg; 6.0345333876076355; 5.486927402096665; 4.950393014135622; 4.414453111121889; 3.9008689949317534; 4.803509876073084; 4.164796300244614; 3.548694386824288; 2.951257644987901; 2.3532851609162986; 3.6095426323060815; 2.901163128349858; 2.208203148266243; 1.580135485929447; 1.1234061717694341; 2.4597778603558456; 1.697451355800318; 1.0827373618576; 1.0300184226272209; 1.528572669390339; 2.533443457322939; 0.7773448922843501
images\BSR\BSDS500\val\41033.jpg; 6.026888337412715; 5.404173832499795; 4.776067959537096; 4.190015805795272; 3.598532354861993; 4.774021704787858; 4.070020947556856; 3.3430805003059914; 2.649860862831167; 1.9628351411351472; 3.594177910015918; 2.754738435461353; 1.9644063983361535; 1.2067779995387853; 0.605717199652606; 2.4068179720784255; 1.5208011911319004; 0.7302361710218243; 0.6918029701813487; 1.3972364118681164; 2.3604650449139744; 1.105833022976306
images\BSR\BSDS500\val\41069.jpg; 7.819926693853871; 7.01900475624687; 6.2070587304616165; 5.418667388866026; 4.637432126649906; 6.2070587304616165; 5.261596143200499; 4.328007498155058; 3.415677491788738; 2.5251672937415552; 4.637432126649906; 3.5623228180208124; 2.5264137391637593; 1.5440780939199112; 0.8535960236416826; 3.100019919719171; 1.9504840507560222; 0.9932849042273734; 0.9349294282250519; 1.7287717373616507; 3.4875214153922793; 1.233706043354358
images\BSR\BSDS500\val\42012.jpg; 5.605032416678864; 5.0292606825863855; 4.456129404289097; 3.9009810451650218; 3.352111496640668; 4.456126234675557; 3.7924295409291853; 3.11983709889619; 2.472496010900382; 1.8454254322203993; 3.3521118140396573; 2.5763887331042583; 1.847110409793065; 1.1549588248287548; 0.5971431407909195; 2.252175631516373; 1.4369251635363611; 0.7268821342036554; 0.6583981811267525; 1.3041511079578827; 3.7579080786101553; 0.6715017674835573
images\BSR\BSDS500\val\42049.jpg; 9.045055633822507; 8.174988048720714; 7.318677795564196; 6.466770432962478; 5.647954766589574; 7.178742058796765; 6.167113263487352; 5.161058480548756; 4.174729811115414; 3.2063135720612124; 5.36963491470468; 4.1937506622563; 3.0674623668474545; 1.9909643491138422; 1.0346259499136623; 3.572550824936427; 2.343313842690847; 1.145386481136085; 1.0573977795802096; 2.180413124476955; 5.667730858942837; 0.5935313382448809
