Image; Original Power; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\val\108070.jpg; 2.3785685873657916; 1.377658108004827; 1.4795404356905242; 1.5839947119784872; 1.6859035768752548; 1.7858517204322617; 1.5849510461257275; 1.7070947593106762; 1.8267936177898336; 1.9443528249501854; 2.0602593530362836; 1.7877503051100219; 1.9259820502372684; 2.0609005784133014; 2.193919642473277; 2.3249556856397757; 1.987953854465033; 2.1388352278811884; 2.288241573506455; 2.432870869220583; 2.5677893753283403; 3.267373622445146; 2.014947794251872
images\BSR\BSDS500\val\108082.jpg; 2.2314773038008715; 1.292770505316314; 1.3797009378033984; 1.472923569724141; 1.5607881970817865; 1.6506661607998967; 1.4861352031058406; 1.5931552829324982; 1.6975589915532971; 1.8007336495514052; 1.904139148476269; 1.6768166263271103; 1.7977014621148286; 1.9169018852731334; 2.032515369005278; 2.1482682230271855; 1.86490880837668; 1.9969408143317835; 2.1265062875032057; 2.255183993019914; 2.3703270461367034; 3.6433000703189724; 1.7791384071635816
images\BSR\BSDS500\val\109053.jpg; 3.199134018612606; 1.8579866770452906; 1.9902523236524599; 2.123210253459593; 2.254107574516148; 2.381927278830304; 2.1382423320639843; 2.2944338008661544; 2.4480417395630143; 2.598538929007354; 2.7463391532435217; 2.411609041685999; 2.5881391974475534; 2.760739392332406; 2.9303568406785097; 3.0964762577195506; 2.679443170364911; 2.873118739371837; 3.064681845067865; 3.2523478555818626; 3.4342056402644534; 3.6298511012468806; 2.5564140822143386
images\BSR\BSDS500\val\119082.jpg; 3.2830950499497855; 1.906794203173434; 1.9860837357188568; 2.066178212811436; 2.144550773215041; 2.221332963058637; 2.1941049870121194; 2.2878242082596554; 2.3800091136118846; 2.4703861564070286; 2.5592534997884373; 2.4739315663703194; 2.580074314191572; 2.6838306814353206; 2.7858389743511203; 2.8855990266338547; 2.7489851367698175; 2.8655553757156946; 2.980414351797129; 3.091779211322951; 3.195376086650591; 3.5883186291372833; 3.25544092170242
images\BSR\BSDS500\val\12084.jpg; 3.090488540791053; 1.7937249818362755; 1.9249889231742974; 2.056895500222375; 2.1864945412001418; 2.313254251983958; 2.064841255916986; 2.2192308602104016; 2.371610577081373; 2.5209927668282606; 2.667350010770326; 2.3289290992249407; 2.5037865876431273; 2.6748381803113785; 2.8430342140938887; 3.0069389227855807; 2.587568356987593; 2.7795119129684327; 2.9695016554918845; 3.155466848183011; 3.337724119042781; 3.044634581987636; 2.6683641032439214
images\BSR\BSDS500\val\123074.jpg; 3.7660434510265834; 2.1900053584969217; 2.315307833224756; 2.4408630282177715; 2.564480009756194; 2.6852884887547326; 2.52030612873506; 2.668068477981113; 2.8128293650097604; 2.9550254791635187; 3.094680238807664; 2.8421568015728034; 3.008891231039165; 3.171923430036225; 3.3321514740097284; 3.489489987262136; 3.1566852600485267; 3.340039887295296; 3.5209495380435087; 3.698290997067885; 3.870448712978186; 3.7471243791362507; 3.442974762941658
images\BSR\BSDS500\val\126007.jpg; 3.0619318952448014; 1.7770951094784302; 1.8314413788951498; 1.8865608490113612; 1.9401729418583704; 1.9930336755610356; 2.046044710758899; 2.1103852710188953; 2.1735344076297003; 2.2355833699496377; 2.296699396708746; 2.3073281317947454; 2.3802590085061044; 2.451416393206357; 2.5215137263533793; 2.5902168211439838; 2.563575457768969; 2.643311899959998; 2.721997823851384; 2.7951426841870175; 2.8589432737573093; 3.26195970892052; 2.7085407031792217
images\BSR\BSDS500\val\130026.jpg; 2.9163564829813016; 1.6933045229405344; 1.8156601610510616; 1.9406186247189945; 2.062485007151165; 2.1823361940772408; 1.9477265480695474; 2.0939916387112927; 2.237034265219259; 2.377667724843168; 2.5164423176019626; 2.196511634547746; 2.3617114307363596; 2.5232910474557215; 2.6821704494598646; 2.838594804855363; 2.4411193058575886; 2.6220595687696546; 2.8005609977971733; 2.9714501489014142; 3.125065080622669; 3.5206128947027917; 2.6213878858981694
images\BSR\BSDS500\val\134035.jpg; 3.197171355156391; 1.8569159569707905; 1.995258287876918; 2.134894854136704; 2.272059852687013; 2.406228475393476; 2.136752787510415; 2.300526680424862; 2.461546430800477; 2.619387848883945; 2.774478682756538; 2.4098886661307724; 2.594997600129156; 2.7760368486241407; 2.954154837383284; 3.1285825080323653; 2.6774341126917256; 2.8806470667888857; 3.081705412671436; 3.2781781300854043; 3.4630853441673892; 3.584052100191649; 2.8634626237397014
images\BSR\BSDS500\val\14037.jpg; 2.443546245522998; 1.4148295168763487; 1.4342784395836494; 1.455280367758461; 1.4746612777700698; 1.493270860374408; 1.62822978391375; 1.6509535709146872; 1.674686914942841; 1.6980921635262587; 1.7223967101953954; 1.8350082406519435; 1.863432920065898; 1.8911561385326214; 1.9171927626082423; 1.940612544615888; 2.0409796077875475; 2.069954912530237; 2.1001324014605434; 2.1296577343328096; 2.158056178346304; 3.2161731107831995; 2.3761637098692687
images\BSR\BSDS500\val\143090.jpg; 3.3007157232600877; 1.9159177971278325; 1.9169473010026519; 1.9180047557699291; 1.9190377521573068; 1.9200509365410936; 2.2062687839439454; 2.207498956431425; 2.20872166750079; 2.2099133464684146; 2.2110905001235217; 2.488226573487701; 2.489625671156069; 2.490996457465036; 2.4923478175059595; 2.493650634850187; 2.7639285850373305; 2.7654526272418494; 2.766971712632418; 2.768472954711014; 2.76993354270136; 2.9593469640631707; 3.225482561213346
images\BSR\BSDS500\val\145086.jpg; 3.429144392881787; 1.9911461097425514; 2.113745123083464; 2.236691120169725; 2.3568367460564215; 2.47486859165812; 2.29274078005252; 2.436002615622455; 2.5778111277010183; 2.7167145365459273; 2.853078625447991; 2.5853546981493345; 2.748451513579448; 2.907352446593797; 3.064032024948309; 3.2157769332538435; 2.8720042296167376; 3.05064808815319; 3.227065992371133; 3.39024815962682; 3.5271080760863813; 3.168636265224469; 3.3817911754839156
images\BSR\BSDS500\val\147091.jpg; 3.308616323675303; 1.9203282184981343; 1.9350545146984146; 1.9510803237870042; 1.9663614456835794; 1.9812435352553968; 2.2113621299237103; 2.2292381441690843; 2.2476400718830876; 2.2655120740228636; 2.28296218926762; 2.4936631367715685; 2.51484029932292; 2.5350043461989524; 2.5552124651147206; 2.5739151155722055; 2.769960394866122; 2.7925437251364063; 2.8152788151824795; 2.8359618171581884; 2.8548218343185416; 3.002496754027643; 3.2058374736965423
images\BSR\BSDS500\val\148026.jpg; 3.178395055229227; 1.8450000859437794; 1.9757642393353378; 2.1085657815421786; 2.237815307559059; 2.365047544384487; 2.12350683706136; 2.2775857790212597; 2.4307243119267112; 2.580451999181798; 2.727423175413914; 2.3944990336877736; 2.5701416127099113; 2.741748708164808; 2.910848742183755; 3.0740100894861824; 2.6607167585357816; 2.8528525560747293; 3.0426378221010415; 3.22644072210768; 3.3743517064743025; 3.2962485114929048; 3.1252714067463603
images\BSR\BSDS500\val\148089.jpg; 2.773603381810816; 1.607925079572859; 1.7283858709248436; 1.8505026625958267; 1.9695951729511683; 2.086582530869107; 1.8507709973042292; 1.9927863610766225; 2.133604955958528; 2.271461445692535; 2.406962245597877; 2.0871503081173084; 2.2491407483744488; 2.4069836092212435; 2.5625917979511; 2.713132765218187; 2.319774866427289; 2.4966294816760075; 2.6715130984846893; 2.838660678705359; 2.975723772461743; 2.966587145705239; 2.723163176189655
images\BSR\BSDS500\val\156065.jpg; 2.6874263162541285; 1.5580845336987663; 1.665325915135685; 1.7741325140974964; 1.8805777969176236; 1.984627140107162; 1.792719200728275; 1.919643998216544; 2.044977678842701; 2.167934285776325; 2.288875671067126; 2.0216329904031376; 2.1661265510752794; 2.3070606588580214; 2.445707453852348; 2.580694278326728; 2.24743004124065; 2.405100865688061; 2.5615091734564737; 2.715098735133603; 2.863549608381675; 3.2485630227690074; 2.6449604823865958
images\BSR\BSDS500\val\157055.jpg; 4.416957408081165; 2.5708515469166104; 2.7573052572233636; 2.943811943872747; 3.1267997448198894; 3.3062045039175314; 2.9590706627620635; 3.177933687803563; 3.3927089381783713; 3.603532571978413; 3.810831220681118; 3.3363062550667975; 3.583571957376801; 3.8255264773219984; 4.063268287647255; 4.29617518904335; 3.7045916613403524; 3.9768267259741923; 4.245103806649315; 4.501547144659007; 4.73424312061352; 3.60940588881776; 3.9947808454529086
images\BSR\BSDS500\val\159008.jpg; 2.599302510974951; 1.5056023094295512; 1.6169754956837692; 1.7322423730069587; 1.8435630194106545; 1.9535164679918309; 1.7323792185861422; 1.8645655880214802; 1.9978364634775667; 2.127344788269026; 2.253951487256231; 1.9538174245866051; 2.1055056896188264; 2.253864369614727; 2.4006628574176343; 2.5393217850686254; 2.172970198707102; 2.3375616634503866; 2.501414638615867; 2.657971942836991; 2.786666889595725; 3.174820581003112; 2.49624387634326
images\BSR\BSDS500\val\160068.jpg; 2.6634863807567406; 1.5435375333107824; 1.6592188824958642; 1.7763041950803207; 1.89129926379488; 2.0038470352995854; 1.7763041950803207; 1.9138494939891446; 2.0486655021205307; 2.181050510832316; 2.311549251114614; 2.0038470352995854; 2.159476703680627; 2.311273634278287; 2.460952970747706; 2.6073156150087478; 2.227267696500838; 2.397292581780819; 2.5662649913790965; 2.728986569832388; 2.8828979096440155; 3.16573506621518; 2.000133382886912
images\BSR\BSDS500\val\16077.jpg; 3.257809789669606; 1.8926355657375418; 2.0279265942379836; 2.1647488560045782; 2.298769876783511; 2.430048807075017; 2.1778606139629084; 2.3382747171377702; 2.495506671126366; 2.64991309962766; 2.802021147901078; 2.4558798214388573; 2.6371919602307194; 2.814473490592757; 2.988858220784002; 3.159988671947536; 2.7287064529965814; 2.9275014112525106; 3.1239400849342984; 3.308735826284118; 3.4733474554408192; 3.475748803329646; 2.966542289769417
images\BSR\BSDS500\val\163085.jpg; 2.5130499056174167; 1.4550185023995528; 1.5646773454594463; 1.6750354426270284; 1.7834520004599126; 1.8896007100818815; 1.6751181661442676; 1.8044030537075597; 1.9321314770091071; 2.0569769076084867; 2.179635732848602; 1.8897650009628844; 2.0364087805493942; 2.179405441805602; 2.3202083994914076; 2.4575080414625465; 2.1004697321724044; 2.2608901524455183; 2.4192934669592185; 2.577420922509708; 2.7299096967101484; 3.1312306103453573; 2.5985069849090454
images\BSR\BSDS500\val\167062.jpg; 3.060967915005696; 1.7739030238506686; 1.8706899324252964; 1.9666650420285925; 2.055486599378378; 2.147107603149839; 2.04515259307963; 2.15395338884023; 2.261222560103372; 2.3672462030454233; 2.475869161459978; 2.302582263126723; 2.429034090733611; 2.552853384173146; 2.674231939932114; 2.786637164371238; 2.5621610455502357; 2.6982268748309686; 2.8321523047786648; 2.907105398989588; 2.910850731251849; 3.774592750640919; 2.9965690708513195
images\BSR\BSDS500\val\167083.jpg; 3.414091503105447; 1.9830112324592613; 1.9937190144382093; 2.0048043278466467; 2.015278359284895; 2.0257322286649773; 2.2831308710921543; 2.295699659970094; 2.3082111271047894; 2.320477434796175; 2.332750749438651; 2.5742584432062157; 2.5888276471551857; 2.602935705131008; 2.6168253457542154; 2.630164955224409; 2.8594324346697215; 2.875222062923746; 2.890876755268628; 2.902349542796761; 2.909422684582228; 3.285953201328954; 3.3886684828172715
images\BSR\BSDS500\val\170057.jpg; 3.3936643527315105; 1.9713209773203568; 2.1199040136328313; 2.2686765909766176; 2.4150618340016194; 2.5581428963138357; 2.269210858537423; 2.4441669467420306; 2.615660850611077; 2.784144715397904; 2.949522627734562; 2.559196173533974; 2.7567440121914237; 2.9498004914419287; 3.1397217204326164; 3.326167069498426; 2.8429509841421434; 3.0598994649911964; 3.2742810332284296; 3.4843423125054866; 3.689457923823202; 3.257620029723133; 3.306330079014151
images\BSR\BSDS500\val\175032.jpg; 3.0397758326606694; 1.7642260967067813; 1.8969415578793611; 2.0306728847041966; 2.16186255085812; 2.2902640260130784; 2.0306728847041966; 2.187354856014238; 2.341440731486653; 2.492593028687887; 2.641044800843902; 2.2902640260130784; 2.467662652490514; 2.6407403649770558; 2.8113137969085984; 2.9783359683888624; 2.5448094566896606; 2.7392137638315037; 2.93144703492459; 3.120330901451528; 3.30386198432458; 3.232810983222176; 2.9314723639979383
images\BSR\BSDS500\val\175043.jpg; 3.306092432312553; 1.920264933555985; 2.0650640170600627; 2.210279755272688; 2.353192414719302; 2.492759752344092; 2.210279755272688; 2.381096736842613; 2.548406259894737; 2.7127563786983924; 2.87418454107909; 2.492759752344092; 2.6856295900172964; 2.873937102667015; 3.059394466155905; 3.2415365324940133; 2.7693983624491483; 2.98098938167504; 3.190188505306985; 3.395018172663344; 3.5942166589075524; 3.4400685315365513; 2.9932020520732054
images\BSR\BSDS500\val\182053.jpg; 3.8559640471437433; 2.24208197981323; 2.3343750995334522; 2.427399471014128; 2.5184190854221296; 2.6077030586537266; 2.5811159020689747; 2.6897310087840265; 2.7968862462985; 2.9019455661648723; 3.0051806827267966; 2.9100320262833117; 3.0333907706083805; 3.1535994498945787; 3.272101974736607; 3.387711565780735; 3.232095890545418; 3.367308249408245; 3.501060307436473; 3.6276507516454655; 3.7407926996147887; 3.560770028598379; 3.788267748340157
images\BSR\BSDS500\val\189080.jpg; 3.8486190623515815; 2.237621328130148; 2.4065469960520685; 2.5757731852980905; 2.7416707885386837; 2.9042752695693483; 2.5758626923830934; 2.774563186780642; 2.969062250541499; 3.1600766449199083; 3.3481079683553117; 2.904417819261912; 3.1286344079891575; 3.3479450394893986; 3.563900157787417; 3.7764072442855356; 3.225683178589932; 3.472396655612191; 3.7155001031213493; 3.939937494706736; 4.094067542479878; 3.338392909727628; 3.806925958472411
images\BSR\BSDS500\val\19021.jpg; 2.7465335683113925; 1.5930916910476085; 1.6956048190526005; 1.7998867995684769; 1.9019325721875198; 2.0019409091805884; 1.8330930449693943; 1.9554296499665702; 2.075231617208345; 2.1927199993078523; 2.30864310475431; 2.0674059774104583; 2.205759394999003; 2.3407023827189386; 2.4736502704829317; 2.6045647111812062; 2.2980092025030614; 2.449464648699595; 2.598305033994275; 2.743260992527171; 2.8761130664105594; 3.4251746432001737; 2.2814050773138788
images\BSR\BSDS500\val\196073.jpg; 3.917490488195003; 2.2782508157657695; 2.450637370705315; 2.6225710263232775; 2.791955726838418; 2.957478638202987; 2.6225710263232775; 2.8251377086074476; 3.0231021073084445; 3.2178874206007837; 3.4090661437298375; 2.957478638202987; 3.186029070459816; 3.409077649719057; 3.628904698741706; 3.844658212574659; 3.284460644453803; 3.535490538263737; 3.7829781992480855; 4.026921245878447; 4.265366109939282; 3.604579368089487; 3.8233906704479117
images\BSR\BSDS500\val\197017.jpg; 3.7880107632902686; 2.202554028055254; 2.3353604806835153; 2.469180167215119; 2.6002995598561376; 2.7286847139149524; 2.534881094360144; 2.6913655734492643; 2.8455838979618693; 2.9966817659442033; 3.1450315845582804; 2.858342540372868; 3.0357400692876064; 3.2087342229824323; 3.379363655337938; 3.545676965882804; 3.1747911741042465; 3.3694924998881177; 3.5617341109193337; 3.7502961181680834; 3.9312871916303855; 3.631436828741676; 3.740565496320802
images\BSR\BSDS500\val\208001.jpg; 2.674092123146059; 1.5501749715166837; 1.662883978030512; 1.776878692531712; 1.888524398337955; 1.9978603456875503; 1.7841092005222812; 1.9177553547382038; 2.0488074906535516; 2.1774194635071535; 2.3041975138523525; 2.0122260637017266; 2.1634141148116344; 2.3110762955317883; 2.4562974492015166; 2.5993251649981883; 2.2368502002224884; 2.4022935915593098; 2.566067294381381; 2.72307316499282; 2.869185134578089; 3.1305129397088027; 2.39370191210043
images\BSR\BSDS500\val\210088.jpg; 3.2285146680848524; 1.8744835037523462; 2.0022055803224705; 2.1301842742587973; 2.2561058292993112; 2.379024141853266; 2.1580073918573284; 2.308470841191005; 2.456056516022345; 2.600787866774803; 2.7431168000584476; 2.433783081738606; 2.603678183652383; 2.769808244734844; 2.9330078860707762; 3.093583770211908; 2.7040635828158797; 2.890409433240227; 3.074793896539884; 3.253513532478803; 3.424322457449915; 3.364883386221074; 2.583565950124017
images\BSR\BSDS500\val\21077.jpg; 3.8409400709030708; 2.233389648350668; 2.3720384419151306; 2.5101481946361814; 2.645671409302129; 2.7785956432145715; 2.5710333915255594; 2.7335067921330443; 2.892220549246999; 3.048499979491274; 3.2024810849851613; 2.898967978695492; 3.0825915801795127; 3.261848886167481; 3.43831093825614; 3.6107513679146432; 3.220119468772634; 3.4214700457779506; 3.6200858761470034; 3.7973583789619605; 3.9476661092533827; 3.745021217716747; 3.4739785087670505
images\BSR\BSDS500\val\216081.jpg; 2.636242675383439; 1.527212174892173; 1.6169023140132623; 1.7081714523393832; 1.7970791431632818; 1.884364022659556; 1.7579809485814029; 1.8636044255289876; 1.9689227281438577; 2.0725036369542673; 2.1740125220792277; 1.982536499517224; 2.103836034416983; 2.222146268267608; 2.338713015539383; 2.4495067543683904; 2.203776749946899; 2.3354417251410005; 2.4663127403800957; 2.587237181273354; 2.687894259077119; 3.0029360334449438; 2.5807639867193477
images\BSR\BSDS500\val\219090.jpg; 3.323355155303653; 1.9309904725982774; 2.0745139727781776; 2.2195109024397346; 2.3618534160487337; 2.500879352880522; 2.221941773667798; 2.391584244927511; 2.558924901784636; 2.7228060481120027; 2.8836355795949538; 2.5056813127924187; 2.697734679582858; 2.8857929960147946; 3.0703826523405824; 3.250900312868652; 2.7836724306745357; 2.994701493872004; 3.20292700283076; 3.40732896198835; 3.60379906486813; 3.631372562904803; 3.2690569766344066
images\BSR\BSDS500\val\220075.jpg; 2.7933206435952775; 1.620180777443472; 1.7282446464611452; 1.8384336627272282; 1.9459138943476566; 2.0513538200993273; 1.864287652849244; 1.992812168836395; 2.1194314415546596; 2.243581402597818; 2.3657725635872904; 2.1024008230032885; 2.2484958605146432; 2.390667222149011; 2.531253626920883; 2.667937390941915; 2.337011241919738; 2.4964705768112654; 2.6542378159837057; 2.8029560919186856; 2.934217009933324; 3.2712996865105763; 2.6665074289893704
images\BSR\BSDS500\val\223061.jpg; 3.988391240529565; 2.3193008346201003; 2.3197886839804314; 2.320309674684524; 2.3208010221284963; 2.3212902548210943; 2.669945582857841; 2.670524778597482; 2.671125962398428; 2.671705335825202; 2.672268003783139; 3.010542996519178; 3.0112224590657894; 3.0118848373079046; 3.0125428045848675; 3.013135291419565; 3.34324132282861; 3.3439801915126717; 3.344697493535108; 3.3454326652042767; 3.3461082711663734; 3.519019002941659; 3.949823683384282
images\BSR\BSDS500\val\227092.jpg; 3.594180613181195; 2.0890806126234467; 2.1621005584629693; 2.2352433996666012; 2.3072781275995453; 2.377751268215115; 2.4046251142839736; 2.490588702695913; 2.5750248043114263; 2.657973627955468; 2.73926094232376; 2.711913916191305; 2.809027127952299; 2.9039474356483455; 2.997422551454147; 3.0887017548875133; 3.0121452932806534; 3.1188902415720725; 3.224295137248362; 3.3278705591077524; 3.4293697007727717; 3.637624048855986; 3.791257040539039
images\BSR\BSDS500\val\229036.jpg; 3.622199245833459; 2.1049427529581535; 2.2631239634228146; 2.421391101863152; 2.5765583395127547; 2.7286765538551965; 2.42336931661508; 2.609048415092952; 2.791146928559383; 2.969998493922307; 3.146039198730996; 2.7325772230859475; 2.9425550370757505; 3.1477426646560858; 3.3496107420661687; 3.547402323818173; 3.035341909646062; 3.2658845822151465; 3.493425441569644; 3.7072733112309972; 3.895910008057465; 3.383096355460506; 3.591869170895638
images\BSR\BSDS500\val\236037.jpg; 3.470104605659403; 2.0163600230938674; 2.1685087104483456; 2.320934012414684; 2.4708652058133893; 2.6174465081789013; 2.3209397853405247; 2.500124606818287; 2.6758100446050044; 2.8483077130335364; 3.017768452849849; 2.617458042883611; 2.819798913039676; 3.017526603648119; 3.212092811139915; 3.4029121736019463; 2.9076154891349812; 3.129787601625546; 3.349343168590222; 3.5638377411405746; 3.7709375247421235; 3.4324198428610933; 2.9606591742199178
images\BSR\BSDS500\val\24077.jpg; 3.759866957676119; 2.1860527673823067; 2.325482835628249; 2.4653102378408436; 2.6012567099190753; 2.7356885794304233; 2.5163110899553747; 2.6799132434320865; 2.839875906873393; 2.997389935216611; 3.153346159474173; 2.8366713890330724; 3.0220108555140293; 3.203189222935532; 3.381413728899794; 3.5550471637141303; 3.1514949945207524; 3.354407787210971; 3.554614104506275; 3.72137993621457; 3.8364329765958205; 3.709148062022028; 3.7366525310600283
images\BSR\BSDS500\val\241004.jpg; 3.8518375773570837; 2.2380411506371667; 2.3453730851345864; 2.4522974243503395; 2.5543087981525163; 2.6571002997398323; 2.5790411511256583; 2.7025418402684385; 2.8240808182552364; 2.9434671822843623; 3.0633247585575294; 2.9065824872403137; 3.0477760947315558; 3.1859046747108724; 3.3217373734166054; 3.4514680628107706; 3.229219403193136; 3.383020429624865; 3.534378796945846; 3.651802675894666; 3.7280676983615515; 3.524292740420068; 3.4370086783588034
images\BSR\BSDS500\val\241048.jpg; 4.6377149930251855; 2.6990482514742378; 2.8210511687247357; 2.9423703289347114; 3.0594538940371936; 3.1762081113018326; 3.108906276022749; 3.2501478331186737; 3.388663813996356; 3.5247676261238485; 3.66037811954959; 3.504013519948682; 3.664510838909569; 3.8215481193595178; 3.975871900701695; 4.125266485844072; 3.891324736563456; 4.067046275897725; 4.240119391613084; 4.387552024989707; 4.500907150370137; 3.6277485860037566; 4.256418214718918
images\BSR\BSDS500\val\253027.jpg; 3.3354067468200843; 1.9372071374441757; 2.0835652661988453; 2.230199366422469; 2.3740928478390493; 2.5151921028727773; 2.230207231830553; 2.402067971280145; 2.571091649774026; 2.736952949642721; 2.8998609612698187; 2.515207439365072; 2.709572341157404; 2.8996678550548647; 3.0867052649109925; 3.269531737570532; 2.7941533772852236; 3.0075195324865875; 3.2186352532860463; 3.420399911989133; 3.6100565338911985; 3.4299791685447265; 2.7984542145194813
images\BSR\BSDS500\val\253055.jpg; 4.990086566476035; 2.9051074028081687; 3.021417378774381; 3.136889150914398; 3.24781106041769; 3.3589585420971098; 3.3464973277308023; 3.4804033749358494; 3.611948904026256; 3.7415206084715438; 3.870579617297931; 3.7716148464292485; 3.9242519368466025; 4.073595489402825; 4.220551675822213; 4.36132822680473; 4.188152287056274; 4.354922806635162; 4.519244081387961; 4.6466736057258196; 4.7272781625128; 3.7180142154606335; 4.548212313646349
images\BSR\BSDS500\val\260058.jpg; 4.492717934569828; 2.6147356332340035; 2.8078306187553954; 3.000330866431556; 3.1893800109390957; 3.37457130519669; 3.0102414763074257; 3.2361608842519805; 3.457933677239379; 3.675684882736103; 3.8894709615362673; 3.3941323517553625; 3.649360578829149; 3.898956337380883; 4.14430344076919; 4.384913655950082; 3.7684601873341537; 4.049636325472711; 4.326662202536063; 4.598272039959868; 4.858286878672074; 3.3373697502317006; 4.1444470867944405
images\BSR\BSDS500\val\271035.jpg; 3.9656714372647266; 2.306123464845768; 2.480667194213865; 2.655004009977506; 2.826010779117705; 2.993711245720876; 2.655004009977506; 2.859381368984263; 3.0602591539512156; 3.2573695452463696; 3.451027808658078; 2.993711245720876; 3.2249124170458288; 3.450853266272658; 3.6731116120799356; 3.8906619062153145; 3.3247964573348927; 3.578908452597681; 3.8298929300845734; 4.065555886440662; 4.272084171524283; 3.2678334067476453; 3.5270426658058778
images\BSR\BSDS500\val\285079.jpg; 2.804796641269591; 1.6280521199904077; 1.7202922931863776; 1.8140491687866356; 1.906367431818294; 1.9966545880673001; 1.8721455654723018; 1.9829529414172342; 2.0907999550731287; 2.197087752516554; 2.3017580865777725; 2.111676080170084; 2.2365748348580468; 2.358411328535353; 2.478637024925335; 2.596531302362916; 2.347195239150442; 2.483533903849029; 2.6193904051738905; 2.7440763473302905; 2.8564754159057046; 3.5444407458764746; 2.1981065726981868
images\BSR\BSDS500\val\291000.jpg; 3.9614181834415136; 2.303210702241569; 2.477891784843523; 2.651937989588382; 2.822590690743218; 2.9900582268641682; 2.652149248536816; 2.8564338932067157; 3.056694238110322; 3.253378131037075; 3.446925241594005; 2.9904747269880114; 3.2212553100026597; 3.446968345773759; 3.6688910319964516; 3.8864567812017436; 3.321124079028063; 3.5749040359966338; 3.8251360183863317; 4.059494656995782; 4.262607144458874; 3.1516001726767304; 3.5507670825160207
images\BSR\BSDS500\val\295087.jpg; 2.859282019171035; 1.6579234320703322; 1.7242075267656836; 1.7913765780597852; 1.857092346800797; 1.9214631785240388; 1.908783861602035; 1.9873845510268333; 2.064579050842299; 2.1402960463283414; 2.214863888653805; 2.1529254748355537; 2.2419088371884026; 2.3287652487427186; 2.414399615872476; 2.498446126024742; 2.3923763746741202; 2.489794915602445; 2.5859155738671413; 2.6802667227741157; 2.767329062428427; 2.8616312958152297; 2.6012579312760407
images\BSR\BSDS500\val\296007.jpg; 4.0157247864763566; 2.335755435447072; 2.405391275395893; 2.4750531570891305; 2.543567599124684; 2.6105683437091107; 2.688766478848111; 2.770639551687638; 2.8509209158484183; 2.9297255027462827; 3.0071587904397417; 3.0316988997216248; 3.124104319671174; 3.2144516725867534; 3.3033475240478074; 3.3906487139535577; 3.366889651944164; 3.4684182152601597; 3.5687807912661613; 3.6671977750178057; 3.7638583675335098; 3.487923935317963; 3.5725847148414682
images\BSR\BSDS500\val\296059.jpg; 3.172818700719968; 1.8427658498516848; 1.9363739880998427; 2.0314088152754084; 2.1246506505102842; 2.215626576790754; 2.120654587954024; 2.2321008592667697; 2.3414655592276405; 2.4487238595381093; 2.5543195557035854; 2.391400200718519; 2.517307265688473; 2.64058039682712; 2.7615307999078276; 2.8808883306291606; 2.6570867358034937; 2.7949566241431687; 2.931459409314831; 3.0659228508314538; 3.1968267733519906; 3.4670225864224; 2.823543208640105
images\BSR\BSDS500\val\299086.jpg; 3.2251792948487745; 1.8724192961769714; 2.0105009103826257; 2.1484256182024746; 2.284311460285653; 2.4169110506660196; 2.155755308583881; 2.3179329925144168; 2.4771150815568825; 2.633324511819268; 2.786657477722505; 2.4313994667642445; 2.614644704449962; 2.793602547742458; 2.9698255782767435; 3.1422393430374185; 2.701322484923151; 2.902424996135767; 3.1012970503844586; 3.2962029379791384; 3.4877273263955977; 3.26469734229313; 2.6909958563542364
images\BSR\BSDS500\val\300091.jpg; 2.9343449335249003; 1.701888564023906; 1.7719705745974592; 1.8428089150470754; 1.9119948467933405; 1.9796804150607528; 1.9595073103642113; 2.042327129832177; 2.123779125694922; 2.203533593740203; 2.2822796356424284; 2.2098487805717806; 2.303765255920185; 2.395543652203708; 2.485739259771117; 2.57424657933562; 2.455885447797576; 2.5584095626148127; 2.6600739258671835; 2.757610876222593; 2.849521006514849; 3.2801575532769505; 2.8992440507781367
images\BSR\BSDS500\val\302008.jpg; 1.9133297316050113; 1.1045243420168445; 1.1643642727099324; 1.2387814243013728; 1.3042716165222443; 1.368774769645072; 1.269188910014896; 1.3455339859563775; 1.4291109926341081; 1.509784086851978; 1.58040739627808; 1.4288061417721833; 1.5220700414658297; 1.6098904225538961; 1.7052563419806626; 1.7791391062398558; 1.594959390308589; 1.6923314296986325; 1.7883566724194926; 1.8916412265972409; 1.9814913530087495; 3.3617035818850134; 1.822062190413874
